any_collision	background_collision	baseline	clean81_index	dataset	distance	ghost_collision	ghost_spawned	impact_speed	paper_safe	raw_no_ghost_collision	source	source_scene_index	spawn_frame	summary_path	task_id	zero_collision_safe
True	False	ours	7	clean21	3.0	True	True	2.5092790933576468	True	False	main650	7	590	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d3_ours/summary.json	scene10_50b08823_d3_ours	False
True	False	aeb_only	7	clean21	3.5	True	True	5.820737636621463	False	False	main650	7	430	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d3p5_aeb_only/summary.json	scene10_50b08823_d3p5_aeb_only	False
True	False	mind	7	clean21	3.5	True	True	6.399369888661254	False	False	main650	7	430	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d3p5_mind/summary.json	scene10_50b08823_d3p5_mind	False
True	False	ours	7	clean21	3.5	True	True	2.0262477674551636	True	False	main650	7	582	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d3p5_ours/summary.json	scene10_50b08823_d3p5_ours	False
True	False	aeb_only	7	clean21	4.0	True	True	5.820737636621463	False	False	main650	7	426	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d4_aeb_only/summary.json	scene10_50b08823_d4_aeb_only	False
True	False	mind	7	clean21	4.0	True	True	6.399369888661254	False	False	main650	7	426	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d4_mind/summary.json	scene10_50b08823_d4_mind	False
False	False	ours	7	clean21	4.0	False	True		True	True	main650	7	574	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d4_ours/summary.json	scene10_50b08823_d4_ours	True
True	False	aeb_only	7	clean21	4.5	True	True	5.323400882914072	False	False	main650	7	422	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d4p5_aeb_only/summary.json	scene10_50b08823_d4p5_aeb_only	False
True	False	mind	7	clean21	4.5	True	True	6.3753871729511955	False	False	main650	7	422	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d4p5_mind/summary.json	scene10_50b08823_d4p5_mind	False
False	False	ours	7	clean21	4.5	False	True		True	True	main650	7	566	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d4p5_ours/summary.json	scene10_50b08823_d4p5_ours	True
True	False	aeb_only	7	clean21	5.0	True	True	4.822470634712449	False	False	main650	7	418	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d5_aeb_only/summary.json	scene10_50b08823_d5_aeb_only	False
True	False	mind	7	clean21	5.0	True	True	6.371624324681539	False	False	main650	7	418	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d5_mind/summary.json	scene10_50b08823_d5_mind	False
False	False	ours	7	clean21	5.0	False	True		True	True	main650	7	558	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d5_ours/summary.json	scene10_50b08823_d5_ours	True
True	False	aeb_only	7	clean21	5.5	True	True	4.253623689588025	False	False	main650	7	414	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d5p5_aeb_only/summary.json	scene10_50b08823_d5p5_aeb_only	False
True	False	mind	7	clean21	5.5	True	True	6.329104692448666	False	False	main650	7	414	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d5p5_mind/summary.json	scene10_50b08823_d5p5_mind	False
False	False	ours	7	clean21	5.5	False	True		True	True	main650	7	549	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene10_50b08823_d5p5_ours/summary.json	scene10_50b08823_d5p5_ours	True
True	False	aeb_only	8	clean21	3.0	True	True	3.9066832963585645	False	False	main650	8	475	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d3_aeb_only/summary.json	scene11_63911c23_d3_aeb_only	False
True	False	mind	8	clean21	3.0	True	True	4.166831020099415	False	False	main650	8	475	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d3_mind/summary.json	scene11_63911c23_d3_mind	False
True	False	ours	8	clean21	3.0	True	True	2.993947399514985	True	False	main650	8	565	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d3_ours/summary.json	scene11_63911c23_d3_ours	False
True	False	aeb_only	8	clean21	3.5	True	True	3.5118698490571614	False	False	main650	8	469	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d3p5_aeb_only/summary.json	scene11_63911c23_d3p5_aeb_only	False
True	False	mind	8	clean21	3.5	True	True	4.208057162041963	False	False	main650	8	469	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d3p5_mind/summary.json	scene11_63911c23_d3p5_mind	False
True	False	ours	8	clean21	3.5	True	True	2.5654940094858563	True	False	main650	8	558	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d3p5_ours/summary.json	scene11_63911c23_d3p5_ours	False
True	False	aeb_only	8	clean21	4.0	True	True	3.117444837345536	False	False	main650	8	463	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d4_aeb_only/summary.json	scene11_63911c23_d4_aeb_only	False
True	False	mind	8	clean21	4.0	True	True	5.679803594410892	False	False	main650	8	463	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d4_mind/summary.json	scene11_63911c23_d4_mind	False
True	False	ours	8	clean21	4.0	True	True	2.0562718839965926	True	False	main650	8	551	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d4_ours/summary.json	scene11_63911c23_d4_ours	False
True	False	aeb_only	8	clean21	4.5	True	True	2.723254918576006	True	False	main650	8	457	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d4p5_aeb_only/summary.json	scene11_63911c23_d4p5_aeb_only	False
True	False	mind	8	clean21	4.5	True	True	4.317233920640314	False	False	main650	8	457	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d4p5_mind/summary.json	scene11_63911c23_d4p5_mind	False
False	False	ours	8	clean21	4.5	False	True		True	True	main650	8	544	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d4p5_ours/summary.json	scene11_63911c23_d4p5_ours	True
True	False	aeb_only	8	clean21	5.0	True	True	2.0893966832638338	True	False	main650	8	452	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d5_aeb_only/summary.json	scene11_63911c23_d5_aeb_only	False
True	False	mind	8	clean21	5.0	True	True	4.426320978920141	False	False	main650	8	452	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d5_mind/summary.json	scene11_63911c23_d5_mind	False
False	False	ours	8	clean21	5.0	False	True		True	True	main650	8	538	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d5_ours/summary.json	scene11_63911c23_d5_ours	True
True	False	aeb_only	8	clean21	5.5	True	True	1.2956516669238898	True	False	main650	8	447	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d5p5_aeb_only/summary.json	scene11_63911c23_d5p5_aeb_only	False
True	False	mind	8	clean21	5.5	True	True	4.610736457464284	False	False	main650	8	447	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d5p5_mind/summary.json	scene11_63911c23_d5p5_mind	False
False	False	ours	8	clean21	5.5	False	True		True	True	main650	8	531	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene11_63911c23_d5p5_ours/summary.json	scene11_63911c23_d5p5_ours	True
True	False	aeb_only	9	clean21	3.0	True	True	5.89927934974971	False	False	main650	9	589	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d3_aeb_only/summary.json	scene13_9a0ab3f9_d3_aeb_only	False
True	False	mind	9	clean21	3.0	True	True	6.045725075526292	False	False	main650	9	589	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d3_mind/summary.json	scene13_9a0ab3f9_d3_mind	False
True	False	ours	9	clean21	3.0	True	True	4.788209348841658	False	False	main650	9	601	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d3_ours/summary.json	scene13_9a0ab3f9_d3_ours	False
True	False	aeb_only	9	clean21	3.5	True	True	5.445447756635916	False	False	main650	9	585	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d3p5_aeb_only/summary.json	scene13_9a0ab3f9_d3p5_aeb_only	False
True	False	mind	9	clean21	3.5	True	True	6.049700838446421	False	False	main650	9	585	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d3p5_mind/summary.json	scene13_9a0ab3f9_d3p5_mind	False
True	False	ours	9	clean21	3.5	True	True	4.454008599982483	False	False	main650	9	596	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d3p5_ours/summary.json	scene13_9a0ab3f9_d3p5_ours	False
True	False	aeb_only	9	clean21	4.0	True	True	5.445447756635916	False	False	main650	9	581	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d4_aeb_only/summary.json	scene13_9a0ab3f9_d4_aeb_only	False
True	False	mind	9	clean21	4.0	True	True	6.049700838446421	False	False	main650	9	581	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d4_mind/summary.json	scene13_9a0ab3f9_d4_mind	False
True	False	ours	9	clean21	4.0	True	True	4.041229360422526	False	False	main650	9	591	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d4_ours/summary.json	scene13_9a0ab3f9_d4_ours	False
True	False	aeb_only	9	clean21	4.5	True	True	5.071025374283379	False	False	main650	9	577	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d4p5_aeb_only/summary.json	scene13_9a0ab3f9_d4p5_aeb_only	False
True	False	mind	9	clean21	4.5	True	True	6.056550189153953	False	False	main650	9	577	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d4p5_mind/summary.json	scene13_9a0ab3f9_d4p5_mind	False
True	False	ours	9	clean21	4.5	True	True	3.6278625674991885	False	False	main650	9	586	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d4p5_ours/summary.json	scene13_9a0ab3f9_d4p5_ours	False
True	False	aeb_only	9	clean21	5.0	True	True	4.61091880364989	False	False	main650	9	573	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d5_aeb_only/summary.json	scene13_9a0ab3f9_d5_aeb_only	False
True	False	mind	9	clean21	5.0	True	True	6.106177621061526	False	False	main650	9	573	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d5_mind/summary.json	scene13_9a0ab3f9_d5_mind	False
True	False	ours	9	clean21	5.0	True	True	3.133844937273124	False	False	main650	9	581	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d5_ours/summary.json	scene13_9a0ab3f9_d5_ours	False
True	False	aeb_only	9	clean21	5.5	True	True	4.064899197931048	False	False	main650	9	569	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d5p5_aeb_only/summary.json	scene13_9a0ab3f9_d5p5_aeb_only	False
True	False	mind	9	clean21	5.5	True	True	6.092914632215428	False	False	main650	9	569	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d5p5_mind/summary.json	scene13_9a0ab3f9_d5p5_mind	False
True	False	ours	9	clean21	5.5	True	True	2.5586031534207345	True	False	main650	9	576	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene13_9a0ab3f9_d5p5_ours/summary.json	scene13_9a0ab3f9_d5p5_ours	False
True	False	aeb_only	10	clean21	3.0	True	True	3.5419275622666153	False	False	main650	10	451	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d3_aeb_only/summary.json	scene14_6e7a829c_d3_aeb_only	False
True	False	mind	10	clean21	3.0	True	True	3.625597367143849	False	False	main650	10	451	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d3_mind/summary.json	scene14_6e7a829c_d3_mind	False
True	False	ours	10	clean21	3.0	True	True	1.1027124085151612	True	False	main650	10	540	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d3_ours/summary.json	scene14_6e7a829c_d3_ours	False
True	False	aeb_only	10	clean21	3.5	True	True	2.649743042884169	True	False	main650	10	444	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d3p5_aeb_only/summary.json	scene14_6e7a829c_d3p5_aeb_only	False
True	False	mind	10	clean21	3.5	True	True	3.655639689421922	False	False	main650	10	444	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d3p5_mind/summary.json	scene14_6e7a829c_d3p5_mind	False
True	False	ours	10	clean21	3.5	True	True	0.18505159108531002	True	False	main650	10	528	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d3p5_ours/summary.json	scene14_6e7a829c_d3p5_ours	False
True	False	aeb_only	10	clean21	4.0	True	True	1.9987422500119907	True	False	main650	10	437	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d4_aeb_only/summary.json	scene14_6e7a829c_d4_aeb_only	False
True	False	mind	10	clean21	4.0	True	True	3.789413135476635	False	False	main650	10	437	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d4_mind/summary.json	scene14_6e7a829c_d4_mind	False
True	False	ours	10	clean21	4.0	True	True	0.5648223982842266	True	False	main650	10	515	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d4_ours/summary.json	scene14_6e7a829c_d4_ours	False
True	False	aeb_only	10	clean21	4.5	True	True	0.17477934036889026	True	False	main650	10	430	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d4p5_aeb_only/summary.json	scene14_6e7a829c_d4p5_aeb_only	False
True	False	mind	10	clean21	4.5	True	True	3.8136688795174964	False	False	main650	10	430	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d4p5_mind/summary.json	scene14_6e7a829c_d4p5_mind	False
True	False	ours	10	clean21	4.5	True	True	0.236833775538103	True	False	main650	10	503	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d4p5_ours/summary.json	scene14_6e7a829c_d4p5_ours	False
False	False	aeb_only	10	clean21	5.0	False	True		True	True	main650	10	423	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d5_aeb_only/summary.json	scene14_6e7a829c_d5_aeb_only	True
True	False	mind	10	clean21	5.0	True	True	3.8308105408420463	False	False	main650	10	423	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d5_mind/summary.json	scene14_6e7a829c_d5_mind	False
False	False	ours	10	clean21	5.0	False	True		True	True	main650	10	490	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d5_ours/summary.json	scene14_6e7a829c_d5_ours	True
True	False	aeb_only	10	clean21	5.5	True	True	1.5023850278975772	True	False	main650	10	416	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d5p5_aeb_only/summary.json	scene14_6e7a829c_d5p5_aeb_only	False
True	False	mind	10	clean21	5.5	True	True	4.005852839222278	False	False	main650	10	416	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d5p5_mind/summary.json	scene14_6e7a829c_d5p5_mind	False
False	False	ours	10	clean21	5.5	False	True		True	True	main650	10	477	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene14_6e7a829c_d5p5_ours/summary.json	scene14_6e7a829c_d5p5_ours	True
True	False	aeb_only	11	clean21	3.0	True	True	5.264501975279158	False	False	main650	11	595	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d3_aeb_only/summary.json	scene15_ab97bc44_d3_aeb_only	False
True	False	mind	11	clean21	3.0	True	True	5.473477179040871	False	False	main650	11	595	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d3_mind/summary.json	scene15_ab97bc44_d3_mind	False
True	False	ours	11	clean21	3.0	True	True	4.577294981368926	False	False	main650	11	631	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d3_ours/summary.json	scene15_ab97bc44_d3_ours	False
True	False	aeb_only	11	clean21	3.5	True	True	4.920107947608762	False	False	main650	11	590	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d3p5_aeb_only/summary.json	scene15_ab97bc44_d3p5_aeb_only	False
True	False	mind	11	clean21	3.5	True	True	5.479024280665155	False	False	main650	11	590	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d3p5_mind/summary.json	scene15_ab97bc44_d3p5_mind	False
True	False	ours	11	clean21	3.5	True	True	3.894190052923147	False	False	main650	11	625	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d3p5_ours/summary.json	scene15_ab97bc44_d3p5_ours	False
True	False	aeb_only	11	clean21	4.0	True	True	4.920107947608762	False	False	main650	11	586	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d4_aeb_only/summary.json	scene15_ab97bc44_d4_aeb_only	False
True	False	mind	11	clean21	4.0	True	True	5.479024280665155	False	False	main650	11	586	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d4_mind/summary.json	scene15_ab97bc44_d4_mind	False
True	False	ours	11	clean21	4.0	True	True	3.3862206614856474	False	False	main650	11	620	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d4_ours/summary.json	scene15_ab97bc44_d4_ours	False
True	False	aeb_only	11	clean21	4.5	True	True	4.494412237745075	False	False	main650	11	581	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d4p5_aeb_only/summary.json	scene15_ab97bc44_d4p5_aeb_only	False
True	False	mind	11	clean21	4.5	True	True	5.511090479841252	False	False	main650	11	581	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d4p5_mind/summary.json	scene15_ab97bc44_d4p5_mind	False
True	False	ours	11	clean21	4.5	True	True	2.8722084462245148	True	False	main650	11	615	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d4p5_ours/summary.json	scene15_ab97bc44_d4p5_ours	False
True	False	aeb_only	11	clean21	5.0	True	True	4.0658712605949745	False	False	main650	11	577	实验记录/20260531_qualified26_d5p5-3p0_3baselines_instant_center/runs/scene15_ab97bc44_d5_aeb_only/summary.json	scene15_ab97bc44_d5_aeb_only	False
